error_rate,key_length,mismatch,noise,stability,label
0.35714285714285715,56,20.0,0.12755102040816327,0.6428571428571428,1
0.35294117647058826,51,18.0,0.12456747404844293,0.6470588235294117,0
0.4666666666666667,45,21.0,0.2177777777777778,0.5333333333333333,1
0.3018867924528302,53,16.0,0.09113563545745816,0.6981132075471699,1
0.35185185185185186,54,19.0,0.12379972565157751,0.6481481481481481,0
0.4117647058823529,51,21.0,0.1695501730103806,0.5882352941176471,1
0.3148148148148148,54,17.0,0.09910836762688616,0.6851851851851851,0
0.17647058823529413,51,9.0,0.031141868512110732,0.8235294117647058,0
0.3181818181818182,44,14.0,0.1012396694214876,0.6818181818181819,1
0.23076923076923078,39,9.0,0.053254437869822494,0.7692307692307692,0
0.4,50,20.0,0.16000000000000003,0.6,1
0.23404255319148937,47,11.0,0.05477591670439113,0.7659574468085106,0
0.4489795918367347,49,22.0,0.2015826738858809,0.5510204081632653,1
0.24528301886792453,53,13.0,0.06016375934496262,0.7547169811320755,0
0.20408163265306123,49,10.0,0.04164931278633903,0.7959183673469388,0
0.35714285714285715,56,20.0,0.12755102040816327,0.6428571428571428,1
0.4782608695652174,46,22.0,0.2287334593572779,0.5217391304347826,1
0.3137254901960784,51,16.0,0.09842368319876971,0.6862745098039216,0
0.23076923076923078,52,12.0,0.053254437869822494,0.7692307692307692,0
0.2909090909090909,55,16.0,0.08462809917355371,0.7090909090909091,1
0.29411764705882354,51,15.0,0.08650519031141869,0.7058823529411764,1
0.2708333333333333,48,13.0,0.07335069444444443,0.7291666666666667,1
0.32608695652173914,46,15.0,0.10633270321361059,0.6739130434782609,1
0.21568627450980393,51,11.0,0.0465205690119185,0.7843137254901961,0
0.46296296296296297,54,25.0,0.21433470507544583,0.537037037037037,1
0.34615384615384615,52,18.0,0.11982248520710058,0.6538461538461539,1
0.20512820512820512,39,8.0,0.042077580539118996,0.7948717948717949,0
0.3076923076923077,52,16.0,0.09467455621301776,0.6923076923076923,1
0.25,40,10.0,0.0625,0.75,0
0.1794871794871795,39,7.0,0.032215647600262985,0.8205128205128205,1
0.1702127659574468,47,8.0,0.028972385694884563,0.8297872340425532,0
0.34545454545454546,55,19.0,0.11933884297520661,0.6545454545454545,1
0.3333333333333333,48,16.0,0.1111111111111111,0.6666666666666667,1
0.3148148148148148,54,17.0,0.09910836762688616,0.6851851851851851,1
0.3137254901960784,51,16.0,0.09842368319876971,0.6862745098039216,0
0.38095238095238093,42,16.0,0.14512471655328796,0.6190476190476191,1
0.16326530612244897,49,7.999999999999999,0.02665556018325697,0.8367346938775511,0
0.275,40,11.0,0.07562500000000001,0.725,0
0.48148148148148145,54,26.0,0.23182441700960216,0.5185185185185186,1
0.38,50,19.0,0.1444,0.62,1
0.38333333333333336,60,23.0,0.14694444444444446,0.6166666666666667,0
0.3508771929824561,57,20.0,0.12311480455524776,0.6491228070175439,1
0.24074074074074073,54,13.0,0.05795610425240054,0.7592592592592593,0
0.3409090909090909,44,14.999999999999998,0.1162190082644628,0.6590909090909092,0
0.32727272727272727,55,18.0,0.10710743801652893,0.6727272727272727,1
0.43636363636363634,55,24.0,0.19041322314049586,0.5636363636363637,1
0.3269230769230769,52,17.0,0.10687869822485208,0.6730769230769231,0
0.17647058823529413,51,9.0,0.031141868512110732,0.8235294117647058,0
0.4406779661016949,59,26.0,0.19419706980752657,0.5593220338983051,1
0.38333333333333336,60,23.0,0.14694444444444446,0.6166666666666667,1
0.25,56,14.0,0.0625,0.75,0
0.20754716981132076,53,11.0,0.04307582769668922,0.7924528301886793,0
0.37037037037037035,54,20.0,0.1371742112482853,0.6296296296296297,1
0.22448979591836735,49,11.0,0.05039566847147022,0.7755102040816326,0
0.1509433962264151,53,8.0,0.02278390886436454,0.8490566037735849,0
0.3090909090909091,55,17.0,0.09553719008264462,0.6909090909090909,1
0.30612244897959184,49,15.0,0.0937109537692628,0.6938775510204082,1
0.3829787234042553,47,18.0,0.1466727025803531,0.6170212765957447,1
0.32653061224489793,49,15.999999999999998,0.10662224073302788,0.6734693877551021,1
0.2,45,9.0,0.04000000000000001,0.8,0
0.46,50,23.0,0.2116,0.54,1
0.28,50,14.000000000000002,0.07840000000000001,0.72,1
0.40384615384615385,52,21.0,0.16309171597633138,0.5961538461538461,1
0.5192307692307693,52,27.000000000000004,0.2696005917159764,0.4807692307692307,1
0.20967741935483872,62,13.0,0.0439646201873049,0.7903225806451613,0
0.26666666666666666,45,12.0,0.07111111111111111,0.7333333333333334,0
0.3888888888888889,54,21.0,0.15123456790123457,0.6111111111111112,1
0.22448979591836735,49,11.0,0.05039566847147022,0.7755102040816326,0
0.375,48,18.0,0.140625,0.625,1
0.2549019607843137,51,13.0,0.0649750096116878,0.7450980392156863,1
0.30612244897959184,49,15.0,0.0937109537692628,0.6938775510204082,0
0.26,50,13.0,0.06760000000000001,0.74,0
0.1956521739130435,46,9.0,0.038279773156899816,0.8043478260869565,1
0.3958333333333333,48,19.0,0.15668402777777776,0.6041666666666667,1
0.2894736842105263,38,11.0,0.08379501385041552,0.7105263157894737,0
0.2542372881355932,59,15.0,0.06463659867854064,0.7457627118644068,0
0.26,50,13.0,0.06760000000000001,0.74,0
0.3409090909090909,44,14.999999999999998,0.1162190082644628,0.6590909090909092,0
0.1509433962264151,53,8.0,0.02278390886436454,0.8490566037735849,0
0.37037037037037035,54,20.0,0.1371742112482853,0.6296296296296297,1
0.19672131147540983,61,12.0,0.03869927438860521,0.8032786885245902,0
0.35,40,14.0,0.12249999999999998,0.65,0
0.1568627450980392,51,8.0,0.024605920799692427,0.8431372549019608,0
0.5476190476190477,42,23.000000000000004,0.2998866213151928,0.45238095238095233,1
0.20833333333333334,48,10.0,0.04340277777777778,0.7916666666666666,0
0.3181818181818182,44,14.0,0.1012396694214876,0.6818181818181819,0
0.1956521739130435,46,9.0,0.038279773156899816,0.8043478260869565,0
0.4583333333333333,48,22.0,0.21006944444444442,0.5416666666666667,1
0.5,50,25.0,0.25,0.5,1
0.32653061224489793,49,15.999999999999998,0.10662224073302788,0.6734693877551021,0
0.3191489361702128,47,15.0,0.10185604345857856,0.6808510638297872,1
0.23529411764705882,51,12.0,0.05536332179930796,0.7647058823529411,0
0.34,50,17.0,0.11560000000000002,0.6599999999999999,0
0.21153846153846154,52,11.0,0.04474852071005917,0.7884615384615384,0
0.4444444444444444,54,24.0,0.19753086419753085,0.5555555555555556,1
0.3584905660377358,53,19.0,0.12851548593805623,0.6415094339622642,1
0.1836734693877551,49,9.0,0.03373594335693461,0.8163265306122449,0
0.2857142857142857,42,12.0,0.08163265306122448,0.7142857142857143,1
0.3148148148148148,54,17.0,0.09910836762688616,0.6851851851851851,0
0.2,60,12.0,0.04000000000000001,0.8,0
0.2641509433962264,53,14.0,0.06977572089711641,0.7358490566037736,0
0.3898305084745763,59,23.0,0.15196782533754669,0.6101694915254237,1
0.35294117647058826,51,18.0,0.12456747404844293,0.6470588235294117,0
0.2653061224489796,49,13.0,0.07038733860891296,0.7346938775510203,1
0.3148148148148148,54,17.0,0.09910836762688616,0.6851851851851851,1
0.2222222222222222,45,10.0,0.04938271604938271,0.7777777777777778,0
0.24193548387096775,62,15.0,0.0585327783558793,0.7580645161290323,0
0.4782608695652174,46,22.0,0.2287334593572779,0.5217391304347826,1
0.375,56,21.0,0.140625,0.625,0
0.1896551724137931,58,11.0,0.03596908442330558,0.8103448275862069,0
0.44680851063829785,47,21.0,0.19963784517881392,0.5531914893617021,1
0.3695652173913043,46,17.0,0.136578449905482,0.6304347826086957,1
0.36363636363636365,44,16.0,0.1322314049586777,0.6363636363636364,1
0.42857142857142855,49,21.0,0.18367346938775508,0.5714285714285714,1
0.36,50,18.0,0.1296,0.64,1
0.3559322033898305,59,21.0,0.12668773340993966,0.6440677966101696,0
0.4117647058823529,51,21.0,0.1695501730103806,0.5882352941176471,1
0.3728813559322034,59,22.0,0.13904050560183856,0.6271186440677966,1
0.2826086956521739,46,12.999999999999998,0.07986767485822305,0.7173913043478262,0
0.31746031746031744,63,20.0,0.10078105316200553,0.6825396825396826,0
0.28846153846153844,52,14.999999999999998,0.08321005917159761,0.7115384615384616,1
0.20833333333333334,48,10.0,0.04340277777777778,0.7916666666666666,0
0.3269230769230769,52,17.0,0.10687869822485208,0.6730769230769231,1
0.30612244897959184,49,15.0,0.0937109537692628,0.6938775510204082,0
0.2653061224489796,49,13.0,0.07038733860891296,0.7346938775510203,1
0.34782608695652173,46,16.0,0.12098298676748581,0.6521739130434783,1
0.2978723404255319,47,14.0,0.08872793119058396,0.7021276595744681,0
0.14,50,7.000000000000001,0.019600000000000003,0.86,0
0.48148148148148145,54,26.0,0.23182441700960216,0.5185185185185186,1
0.16279069767441862,43,7.000000000000001,0.026500811249323963,0.8372093023255813,0
0.3148148148148148,54,17.0,0.09910836762688616,0.6851851851851851,1
0.22,50,11.0,0.0484,0.78,0
0.36585365853658536,41,15.0,0.1338488994646044,0.6341463414634146,1
0.391304347826087,46,18.0,0.15311909262759926,0.6086956521739131,1
0.25,44,11.0,0.0625,0.75,0
0.4146341463414634,41,17.0,0.17192147531231408,0.5853658536585367,1
0.3220338983050847,59,19.0,0.10370583165756965,0.6779661016949152,1
0.2708333333333333,48,13.0,0.07335069444444443,0.7291666666666667,1
0.20454545454545456,44,9.0,0.04183884297520662,0.7954545454545454,0
0.3898305084745763,59,23.0,0.15196782533754669,0.6101694915254237,1
0.41304347826086957,46,19.0,0.17060491493383742,0.5869565217391304,1
0.1956521739130435,46,9.0,0.038279773156899816,0.8043478260869565,0
0.5,54,27.0,0.25,0.5,1
0.46153846153846156,52,24.0,0.21301775147928997,0.5384615384615384,1
0.1836734693877551,49,9.0,0.03373594335693461,0.8163265306122449,0
0.4523809523809524,42,19.0,0.20464852607709752,0.5476190476190477,1
0.32142857142857145,56,18.0,0.10331632653061226,0.6785714285714286,1
0.2549019607843137,51,13.0,0.0649750096116878,0.7450980392156863,0
0.34545454545454546,55,19.0,0.11933884297520661,0.6545454545454545,1
0.19642857142857142,56,11.0,0.038584183673469385,0.8035714285714286,0
0.23404255319148937,47,11.0,0.05477591670439113,0.7659574468085106,1
0.2857142857142857,56,16.0,0.08163265306122448,0.7142857142857143,0
0.2653061224489796,49,13.0,0.07038733860891296,0.7346938775510203,0
0.375,48,18.0,0.140625,0.625,1
0.14,50,7.000000000000001,0.019600000000000003,0.86,0
0.3333333333333333,45,15.0,0.1111111111111111,0.6666666666666667,1
0.2631578947368421,57,15.0,0.06925207756232686,0.736842105263158,0
0.3333333333333333,48,16.0,0.1111111111111111,0.6666666666666667,1
0.5185185185185185,54,28.0,0.2688614540466392,0.4814814814814815,1
0.52,50,26.0,0.27040000000000003,0.48,1
0.2,45,9.0,0.04000000000000001,0.8,0
0.4090909090909091,44,18.0,0.16735537190082647,0.5909090909090908,1
0.4772727272727273,44,21.0,0.22778925619834714,0.5227272727272727,1
0.1568627450980392,51,8.0,0.024605920799692427,0.8431372549019608,0
0.2916666666666667,48,14.0,0.08506944444444446,0.7083333333333333,0
0.3770491803278688,61,23.0,0.14216608438591774,0.6229508196721312,1
0.14814814814814814,54,8.0,0.02194787379972565,0.8518518518518519,0
0.5454545454545454,55,29.999999999999996,0.29752066115702475,0.4545454545454546,1
0.32786885245901637,61,20.0,0.10749798441279225,0.6721311475409837,1
0.375,56,21.0,0.140625,0.625,1
0.24,50,12.0,0.0576,0.76,0
0.39285714285714285,56,22.0,0.15433673469387754,0.6071428571428572,1
0.35294117647058826,51,18.0,0.12456747404844293,0.6470588235294117,1
0.30612244897959184,49,15.0,0.0937109537692628,0.6938775510204082,1
0.3541666666666667,48,17.0,0.1254340277777778,0.6458333333333333,1
0.4791666666666667,48,23.0,0.22960069444444448,0.5208333333333333,1
0.37037037037037035,54,20.0,0.1371742112482853,0.6296296296296297,1
0.2978723404255319,47,14.0,0.08872793119058396,0.7021276595744681,0
0.6170212765957447,47,29.0,0.38071525577184245,0.3829787234042553,1
0.375,48,18.0,0.140625,0.625,1
0.3488372093023256,43,15.0,0.12168739859383451,0.6511627906976745,1
0.3333333333333333,42,14.0,0.1111111111111111,0.6666666666666667,0
0.3333333333333333,54,18.0,0.1111111111111111,0.6666666666666667,1
0.30612244897959184,49,15.0,0.0937109537692628,0.6938775510204082,0
0.5227272727272727,44,23.0,0.2732438016528925,0.4772727272727273,1
0.3728813559322034,59,22.0,0.13904050560183856,0.6271186440677966,1
0.1568627450980392,51,8.0,0.024605920799692427,0.8431372549019608,0
0.2833333333333333,60,17.0,0.08027777777777777,0.7166666666666667,1
0.24528301886792453,53,13.0,0.06016375934496262,0.7547169811320755,0
0.1774193548387097,62,11.0,0.03147762747138398,0.8225806451612903,0
0.3541666666666667,48,17.0,0.1254340277777778,0.6458333333333333,1
0.3617021276595745,47,17.0,0.13082842915346313,0.6382978723404256,1
0.35294117647058826,51,18.0,0.12456747404844293,0.6470588235294117,1
0.35555555555555557,45,16.0,0.12641975308641976,0.6444444444444444,1
0.32558139534883723,43,14.000000000000002,0.10600324499729585,0.6744186046511628,1
0.25,52,13.0,0.0625,0.75,0
0.38596491228070173,57,22.0,0.1489689135118498,0.6140350877192983,1
0.3611111111111111,36,13.0,0.13040123456790123,0.6388888888888888,1
0.36,50,18.0,0.1296,0.64,1
0.32653061224489793,49,15.999999999999998,0.10662224073302788,0.6734693877551021,1
0.32075471698113206,53,17.0,0.10288358846564613,0.679245283018868,1
0.19607843137254902,51,10.0,0.03844675124951941,0.803921568627451,0
0.25,48,12.0,0.0625,0.75,0
0.29850746268656714,67,20.0,0.08910670527957228,0.7014925373134329,0
0.28846153846153844,52,14.999999999999998,0.08321005917159761,0.7115384615384616,0
0.25,48,12.0,0.0625,0.75,0
0.24489795918367346,49,12.0,0.059975010412328195,0.7551020408163265,0
0.1875,48,9.0,0.03515625,0.8125,0
0.4918032786885246,61,30.0,0.24187046492878259,0.5081967213114754,1
0.3617021276595745,47,17.0,0.13082842915346313,0.6382978723404256,0
0.15217391304347827,46,7.0,0.023156899810964086,0.8478260869565217,0
0.21818181818181817,55,12.0,0.047603305785123964,0.7818181818181819,0
0.5102040816326531,49,25.0,0.2603082049146189,0.4897959183673469,1
0.3,50,15.0,0.09,0.7,1
0.2127659574468085,47,10.0,0.04526935264825713,0.7872340425531915,0
0.2830188679245283,53,15.0,0.08009967960128159,0.7169811320754718,0
0.2978723404255319,47,14.0,0.08872793119058396,0.7021276595744681,1
0.10638297872340426,47,5.0,0.011317338162064282,0.8936170212765957,0
0.16,50,8.0,0.0256,0.84,0
0.2222222222222222,54,12.0,0.04938271604938271,0.7777777777777778,0
0.2777777777777778,54,15.0,0.0771604938271605,0.7222222222222222,0
0.3181818181818182,44,14.0,0.1012396694214876,0.6818181818181819,0
0.35555555555555557,45,16.0,0.12641975308641976,0.6444444444444444,1
0.1836734693877551,49,9.0,0.03373594335693461,0.8163265306122449,0
0.38461538461538464,52,20.0,0.14792899408284024,0.6153846153846154,1
0.4583333333333333,48,22.0,0.21006944444444442,0.5416666666666667,1
0.19607843137254902,51,10.0,0.03844675124951941,0.803921568627451,0
0.32653061224489793,49,15.999999999999998,0.10662224073302788,0.6734693877551021,1
0.29545454545454547,44,13.0,0.08729338842975208,0.7045454545454546,1
0.44642857142857145,56,25.0,0.1992984693877551,0.5535714285714286,1
0.23404255319148937,47,11.0,0.05477591670439113,0.7659574468085106,0
0.2553191489361702,47,11.999999999999998,0.06518786781349026,0.7446808510638299,0
0.45454545454545453,55,25.0,0.20661157024793386,0.5454545454545454,1
0.23529411764705882,51,12.0,0.05536332179930796,0.7647058823529411,0
0.2962962962962963,54,16.0,0.0877914951989026,0.7037037037037037,0
0.26,50,13.0,0.06760000000000001,0.74,0
0.2413793103448276,58,14.0,0.0582639714625446,0.7586206896551724,0
0.5555555555555556,45,25.0,0.308641975308642,0.4444444444444444,1
0.18,50,9.0,0.0324,0.8200000000000001,0
0.43137254901960786,51,22.0,0.186082276047674,0.5686274509803921,1
0.3541666666666667,48,17.0,0.1254340277777778,0.6458333333333333,1
0.4166666666666667,48,20.0,0.17361111111111113,0.5833333333333333,1
0.3448275862068966,58,20.0,0.11890606420927469,0.6551724137931034,0
0.2222222222222222,54,12.0,0.04938271604938271,0.7777777777777778,0
0.5098039215686274,51,26.0,0.2599000384467512,0.4901960784313726,1
0.3090909090909091,55,17.0,0.09553719008264462,0.6909090909090909,0
0.1951219512195122,41,8.0,0.0380725758477097,0.8048780487804879,0
0.35185185185185186,54,19.0,0.12379972565157751,0.6481481481481481,0
0.42857142857142855,49,21.0,0.18367346938775508,0.5714285714285714,1
0.4117647058823529,51,21.0,0.1695501730103806,0.5882352941176471,1
0.5084745762711864,59,30.0,0.2585463947141626,0.4915254237288136,1
0.36363636363636365,55,20.0,0.1322314049586777,0.6363636363636364,0
0.34,50,17.0,0.11560000000000002,0.6599999999999999,1
0.2222222222222222,54,12.0,0.04938271604938271,0.7777777777777778,1
0.2553191489361702,47,11.999999999999998,0.06518786781349026,0.7446808510638299,0
0.1836734693877551,49,9.0,0.03373594335693461,0.8163265306122449,0
0.16071428571428573,56,9.0,0.025829081632653066,0.8392857142857143,0
0.4117647058823529,51,21.0,0.1695501730103806,0.5882352941176471,1
0.44680851063829785,47,21.0,0.19963784517881392,0.5531914893617021,1
0.22448979591836735,49,11.0,0.05039566847147022,0.7755102040816326,0
0.32,50,16.0,0.1024,0.6799999999999999,1
0.2826086956521739,46,12.999999999999998,0.07986767485822305,0.7173913043478262,1
0.38181818181818183,55,21.0,0.14578512396694215,0.6181818181818182,0
0.40384615384615385,52,21.0,0.16309171597633138,0.5961538461538461,1
0.4117647058823529,51,21.0,0.1695501730103806,0.5882352941176471,1
0.16666666666666666,54,9.0,0.027777777777777776,0.8333333333333334,0
0.3148148148148148,54,17.0,0.09910836762688616,0.6851851851851851,1
0.3170731707317073,41,13.0,0.10053539559785842,0.6829268292682926,0
0.3617021276595745,47,17.0,0.13082842915346313,0.6382978723404256,1
0.34545454545454546,55,19.0,0.11933884297520661,0.6545454545454545,0
0.41304347826086957,46,19.0,0.17060491493383742,0.5869565217391304,1
0.4716981132075472,53,25.0,0.22249911000355999,0.5283018867924528,1
0.22641509433962265,53,12.0,0.051263794944820223,0.7735849056603774,0
0.33962264150943394,53,18.0,0.11534353862584548,0.6603773584905661,1
0.24561403508771928,57,14.0,0.0603262542320714,0.7543859649122807,0
0.2916666666666667,48,14.0,0.08506944444444446,0.7083333333333333,0
0.25,44,11.0,0.0625,0.75,0
0.4230769230769231,52,22.0,0.17899408284023668,0.5769230769230769,1
0.2619047619047619,42,11.0,0.06859410430839002,0.7380952380952381,0
0.45454545454545453,55,25.0,0.20661157024793386,0.5454545454545454,1
0.38461538461538464,52,20.0,0.14792899408284024,0.6153846153846154,1
0.30434782608695654,46,14.0,0.09262759924385634,0.6956521739130435,1
0.19298245614035087,57,11.0,0.03724222837796245,0.8070175438596492,0
0.24489795918367346,49,12.0,0.059975010412328195,0.7551020408163265,0
0.26785714285714285,56,15.0,0.07174744897959183,0.7321428571428572,0
0.3673469387755102,49,18.0,0.13494377342773844,0.6326530612244898,1
0.45454545454545453,55,25.0,0.20661157024793386,0.5454545454545454,1
0.32608695652173914,46,15.0,0.10633270321361059,0.6739130434782609,1
0.2653061224489796,49,13.0,0.07038733860891296,0.7346938775510203,1
0.1568627450980392,51,8.0,0.024605920799692427,0.8431372549019608,0
0.38461538461538464,52,20.0,0.14792899408284024,0.6153846153846154,1
0.46551724137931033,58,27.0,0.2167063020214031,0.5344827586206897,1
0.35185185185185186,54,19.0,0.12379972565157751,0.6481481481481481,1
0.23529411764705882,51,12.0,0.05536332179930796,0.7647058823529411,0
0.40384615384615385,52,21.0,0.16309171597633138,0.5961538461538461,1
0.5111111111111111,45,23.0,0.2612345679012345,0.48888888888888893,1
0.5476190476190477,42,23.000000000000004,0.2998866213151928,0.45238095238095233,1
